"p1","p2","p3"
144.571694789374,0.0154130032926967,335.173567664927
121.686974639494,0.0275752147853284,356.603948107155
135.801917066052,0.0844623699933667,349.983490961365
392.670931388524,0.0107884378958638,86.6567553776594
